feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Sun|Neptune|square,0.07290803645401822,0.07762220381110194,0.003144760762156829,0.939267798057423,-1.499054368081886,0.15920398009950248,0.13385952825396116,0.9090651220512215,6035,200,déficit
house|Saturn|2,0.08848384424192213,0.08328417564208783,0.0038478178417553233,1.0624328518562731,1.3513291984379068,0.208955223880597,0.17659000277141848,0.9090651220512215,6035,200,exceso
house|Jupiter|11,0.08815244407622204,0.08308119304059657,0.003995489458888682,1.0610396992391222,1.2692440032205734,0.24875621890547264,0.20435405129853484,0.9090651220512215,6035,200,exceso
house|Jupiter|10,0.08003314001657001,0.08367191383595696,0.003501336870307239,0.9565114068441061,-1.0392527066576276,0.31840796019900497,0.29868722358945327,0.9090651220512215,6035,200,déficit
house|Venus|12,0.08765534382767191,0.08366197183098593,0.003243941849920966,1.0477322242028122,1.2310245317077038,0.24875621890547264,0.21831368930892806,0.9090651220512215,6035,200,exceso
aspect|Moon|Mercury|conjunction,0.03976801988400994,0.043850041425020685,0.0028074656065715247,0.9069095168817434,-1.4539880850030087,0.14925373134328357,0.14594960960988398,0.9090651220512215,6035,200,déficit
aspect|Sun|Pluto|opposition,0.04855012427506214,0.04521955260977629,0.002494228888718295,1.073653352876512,1.3353111578293548,0.1890547263681592,0.18177452826640858,0.9090651220512215,6035,200,exceso
aspect|Sun|Neptune|opposition,0.04689312344656172,0.04325186412593208,0.002228210346845243,1.0841873383775495,1.6341631865164927,0.13930348258706468,0.1022245901630537,0.9090651220512215,6035,200,exceso
house|Venus|5,0.07953603976801989,0.0834946147473074,0.003684134064017687,0.9525888586794734,-1.0744926515976303,0.31840796019900497,0.2826019365281253,0.9090651220512215,6035,200,déficit
house|Sun|10,0.08815244407622204,0.0834971002485501,0.003548571326026967,1.055754556910529,1.3118924209096083,0.1890547263681592,0.18955643512528095,0.9090651220512215,6035,200,exceso
aspect|Mercury|Jupiter|opposition,0.03429991714995857,0.03646478873239436,0.001859687824785055,0.9406311771522051,-1.164104831780573,0.23880597014925373,0.24438153078517363,0.9090651220512215,6035,200,déficit
